Page,DESCRIPTION,REPL. COST,,,MAX ADDL.
36,Kitchen island 1.00 EA,$0.00,$0.00,$0.00,$0.00
36,"Jewelry armoire 1,00 EA",$209.42,$125.65,$0.00,$83.77
36,Jewelry armoire | 1.00 EA,$0.00,$0.00,$0.00,$0.00
36,Jewelry armoire Homeworld 1.00 EA,$302.62,$257.23,$0.00,$45.39
36,Jewelry armoire Target 1.00 EA,$68.06,$64.66,$0.00,$3.40
36,Kitchen cart / Serving cart / Microwave cart 1.00 EA,$41.88,$20.94,$0.00,$20.94
36,Note: Slight variances may be found within report sections due to rounding,,,,
36,5154K577J,,,,Page:161
37,,Trade Summary,,,
37,Includes all applicable,"Tax, General Contractor","O&P, and Labor",Minimums,
37,DESCRIPTION,,"LINEITEM REPL,",COST,ACV
37,,,QTY,‘TOTAL,
37,FRN FURNITURE - HOME & OFFICE,,,,
37,Kitchen cart / Serving cart / Microwave cart,,EA,$0.00,$0.00
37,Kitchen cart / Serving cart / Microwave cart,,EA,$83.76,$41.88
37,Wine rack,"1,00",EA,$94.24,$75.39
37,Wine rack,3.00,EA,$0.00,$0.00
37,Wine rack,"1,00",EA,$0.00,$0.00
37,Wine rack,"1,00",EA,$41.88,$38.74
37,Wine rack,1.00,EA,$94.24,$47.12
37,Wine rack,"1,00",EA,$0.00,$0.00
37,Table / Chair set - Kitchen / Dining room - 5-7 pes,1.00,EA,$313.09,$62.62
37,Table / Chair set - Kitchen / Dining room - 5-7 pes,1.00,EA,$0.00,$0.00
37,Table / Chair set - Kitchen / Dining room - 5-7 pes,1.00,EA,$523.56,$392.67
37,Table / Chair set - Kitchen / Dining room - 5-9 pcs - High,,EA,$523.56,$130.89
37,Table / Chair set - Kitchen / Dining room - 5-9 pcs - High,"1,00",EA,$0.00,$0.00
37,Table / Chair set - Kitchen / Dining room - 5-9 pcs - High,"1,00",EA,$0.00,$0.00
37,Table / Chair set - Kitchen / Dining room - 5-9 pes - High,1.00,EA,$0.00,$0.00
37,Black 2 Person Loveseat Sofa Home Seashell Back Seating Living Room,"1,00",EA,$0.00,$0.00
37,Fumiture |,,,,
37,Table / Chair set - Kitchen / Dining room - 7-9 pes - Prem,"1,00",EA,$0.00,$0.00
37,Table / Chair set - Kitchen / Dining room - 7-9 pes - Prem,"1,00",EA,$0.00,$0.00
37,Table / Chair set - Kitchen / Dining room - 7-9 pes - Dix,1.00,EA,$0.00,$0.00
37,Note: Slight variances may be found within report sections due to rounding,,,,
37,5154K577),,,,
38,Trade Summary,,,,
38,"Includes all applicable Tax, General Contractor O&P,",and Labor Minimums,,,
38,DESCRIPTION LINEITEM,REPL. COST,ACV,MAX,ADDL.
38,QTY,TOTAL,,DEPREC. AMT,AVAIL.
38,FRN HOME & OFFICE |,,,,
38,Table / Chair set - Kitchen / Dining room - 7-9 pes - Dix 1.00 EA,$0.00,$0.00,$0.00,$0.00
38,Settee 1.00 EA,$0.00,$0.00,$0.00,$0.00
38,"YITAHOME Farmhouse TV Stand for 65 Inch TV, Mid Century Modem 1.00 EA",$157.06,$125.65,$0.00,$31.41
38,"Entertainment Center for with Double Barn Doors, Rustic TV Media",,,,
38,"Console TV Cabinet for Living Room, Grey White/Espresso",,,,
38,Loveseat - Leather / Ashley 1.00 EA,$0.00,$0.00,$0.00,$0.00
38,"Mattress - California king 1,00 EA",$0.00,$0.00,$0.00,$0.00
38,Mattress - King EA,$0.00,$0.00,$0.00,$0.00
38,Mattress - Queen |,,$0.00,$0.00,$0.00
38,Mattress - Queen 1.00 EA,$0.00,$0.00,$0.00,$0.00
38,Mattress - Queen Pillow Top 1.00 EA,$216.75,$210.25,$0.00,$6.50
38,Nightstand EA,$785.35,$534.04,$0.00,$251.31
38,Nightstand | 2.00 EA,$0.00,$0.00,$0.00,$0.00
38,"Nightstand 1,00 EA",$157.07,$149.22,$0.00,$7.85
38,Nightstand Amazon 2.00 EA,$217.80,$196.02,$0.00,$21.78
38,Nightstand Minds Eye interiors 2.00 EA,$523.56,$492.15,$0.00,$31.41
38,Night stand - Premium grade 2.00 EA,"$1,256.54",$816.75,$0.00,"$439,79"
38,Nightstand Mainstays Parson’s End Table 3.00 EA,$719.37,$697.79,$0.00,$21.58
38,Living Room Ottoman Lazy Chair Sofa Chair Barrel Leisure Sofa 1.00 EA,$376.95,$301.56,$0.00,$75.39
38,"Ottoman 1,00 EA",$230.37,$161.26,$0.00,$69.11
38,Ottoman 1.00 EA,$0.00,$0.00,$0.00,$0.00
38,Note: Slight vanances may be found within report sections due to rounding,,,,
38,5154K577),,,,Page:163
39,,,Trade Summary,,
39,,Includes all applicable,"Tax, General Contractor O&P,",and Labor Minimums,
39,DESCRIPTION,,LINEITEM,REPL. COST,
39,,,QTY,TOTAL,
39,FRN HOME & OFFICE,,|,,
39,Ottoman Amazon,,1.00 EA,$240.84,$168.59
39,Ottoman Ross,,1.00 EA,$47.12,$32.98
39,Printer / Laptop stand,,"1,00 EA",$89.01,$66.76
39,Printer / Laptop stand Target,,"1,00 BA",$47.12,$40.05
39,Sofa / Couch - Sectional,,1.00 EA,$942.41,$188.48
39,Sofa / Couch,,"1,00 EA",$941.36,$470.68
39,Sofa Bed Couch Futon Bed,,1.00 EA,$239.79,$225.40
39,Sofa / Couch - Leather / Ashley,,1.00 EA,$0.00,$0.00
39,Stool / barstcol,,1.00 EA,$0.00,$0.00
39,Table - Accent,,1.00 EA,$142.41,$106.81
39,Table - End,,2.00 EA,$353.93,$88.48
39,Table End - Ross,,2.00 EA,$104.71,$78.53
39,|,,,,
39,"48 Folding Table, R244823BULK8TABLEPALLET",,1.00 EA,$0.00,$0.00
39,Table -Occasional / Coffee- Virginia Furniture Mart,,1.00 EA,$627.22,$439.05
39,TV/VCR stand & cabinet,,1.00 EA,$313.09,$281.78
39,Wine cabinet,,1.00 EA,$418.85,$314.14
39,Wine cabinet,,"1,00 EA",$0.00,$0.00
39,Wine cabinet,,"1,00 EA",$0.00,$0.00
39,Desk workcenter,,1.00 EA,$68.06,$54.45
39,desk workcenter,,1.00 EA,$157.06,$128.79
39,Note: Slight variances may be found within report sections,due to rounding,,,
39,,,,,
40,,,Trade Summary,,
40,,Includes all applicable,"Tax, General Contractor O&P,",and Labor Minimums,
40,DESCRIPTION,,LINEITEM,REPL. COST,ACV
40,,,QTY,TOTAL,
40,FRN FURNITURE - HOME & OFFICE,,,,
40,TOTAL FURNITURE - HOME & OFFICE,,,"$47,062.47",
40,GUN FIREARMS & ACCESSORIES,,,,
40,Ammo/ammunition - Rifle - Box of 20,,1.00 EA,$0.00,$0.00
40,Optic - Riflescope,,1.00 EA,$0.00,$0.00
40,Rifle - Bolt action,,1.00 EA,$0.00,$0.00
40,Rifles - Lever & slide,,1.00 EA,$0.00,$0.00
40,Rifle - Pump action,,1.00 EA,$0.00,$0.00
40,Rifles - Single shot,,1.00 EA,$0.00,$0.00
40,TOTAL FIREARMS & ACCESSORIES,,,$0.00,$0.00
40,HDF HOUSEWARES - DINING & FLATWARE,,,,
40,Corkscrew / remover,,5.00 EA,$104.71,$83.24
40,Corkscrew / remover,,2.00 EA,$20.94,$18.85
40,Corkscrew / remover,,1.00 EA,$17.79,$17.26
40,Corkscrew / remover,,1.00 EA,$0.00,$0.00
40,Corkscrew / remover,,"3,00 EA",,$49.63
40,Beverage dispenser,,"4,00 EA",$188.48,$150.79
40,Beverage dispenser,,"1,00 EA",$47.12,$35.34
40,Beverage dispenser,,1.00 EA,$0.00,$0.00
40,Tabletop bottle holder/Wine rack,,1.00 EA,$54.45,$52.82
40,Note: Slight variances may be found within report sections due,to rounding,,,
41,,Trade Summary,,,
41,Includes all applicable,"Tax, General Contractor O&P,",and Labor Minimums,,
41,DESCRIPTION,LINEITEM,"REPL, COST",,MAX
41,,QTY,TOTAL,,DEPREC. AMT
41,HDF HOUSEWARES - DINING & FLATWARE,,,,
41,Tabletop bottle holder/Wine rack,1.00 EA,$0.00,$0.00,$0.00
41,Bowl - Fruit - Casual dinnerware,10.00 EA,$157.07,$121.73,$0.00
41,Bowl - Fruit - Casual dinnerware,1.00 EA,$15.71,$11.78,$0.00
41,Bowl - Fruit - Casual dinnerware,1.00 EA,$35.60,$26.70,$0.00
41,Bowl - Fruit - Casual dinnerware,1.00 EA,$0.00,$0.00,$0.00
41,Bowl - Salad / Serving - Casual dinnerware,10.00 EA,$209.42,$154.96,$0.00
41,Bowl - Salad / Serving - Casual dinnerware,"1,00 EA",$20.94,$15.70,$0.00
41,Bowl - Salad / Serving - Casual dinnerware,1.00 EA,$30.37,$22.78,$0.00
41,Bowl - Salad / Serving - Casual dinnerware,1.00 EA,$0.00,$0.00,$0.00
41,Bowl - Salad / Serving - Casual dinnerware,6.00 EA,$182.20,$118.43,$0.00
41,Bowl - Sugar - Casual dinnerware,2.00 EA,$37.70,$28.27,$0.00
41,Bowl - Sugar - Casual dinnerware,1.00 EA,$18.85,$14.14,$0.00
41,Bowl - Sugar - Casual dinnerware,1.00 EA,$26.18,$22.25,$0.00
41,Bowl - Sugar - Casual dinnerware,1.00 EA,$0.00,$0.00,$0.00
41,Bowl - Vegetable - Casual dinnerware,10.00 EA,$219.90,$162.72,$0.00
41,Bowl - Vegetable - Casual dinnerware,1.00 EA,$21.99,$16.49,$0.00
41,|,,,,
41,Bowl - Vegetable - Casual dinnerware,1.00 EA,$65.97,$49.48,$0.00
41,Bowl - Vegetable - Casual dinnerware,1.00 EA,$0.00,$0.00,$0.00
41,Bowl - Vegetable - Casual dinnerware,"6,00 EA",$395.81,$257.28,$0.00
41,Teacup & saucer - Casual dinnerware,2.00 EA,$46.08,$20.74,$0.00
41,Note: Slight variances may be found within report sections due to rounding,,,,
41,5154K577],,,,
42,Trade Summary,,,,
42,"Includes all applicable Tax, General Contractor O&P,",and Labor Minimums,,,
42,DESCRIPTION LINEITEM,REPL. COST,ACV,,
42,QTY,TOTAL,,DEPREC.,AMT
42,HDF HOUSEWARES & FLATWARE,,,,
42,"Teacup & saucer - Casual dinnerware 1,00 EA",$52.35,$20.94,$0.00,
42,"Teacup & saucer - Casual dinnerware 1,00 EA",$52.36,$42.94,$0.00,
42,Teacup & saucer - Casual dinnerware 1.00 EA,$0.00,$0.00,$0.00,
42,Glasses and cups set - 4.00 EA,$104.72,$43.19,$0.00,
42,Glasses and cups set - 4pc. 1.00 EA,$71.19,$49.83,$0.00,
42,Glasses and cups set - 4pc.,,$0.00,$0.00,
42,"Glasses and cups set - 4pc. 1,00 EA",$71.19,$49.83,$0.00,
42,"Napkin rings, set of 4 1.00 EA",$28.27,$19.79,$0.00,
42,"Crystal stemware/Fine drinking set - 4pc. 3,00 EA",$157.08,$157.08,$0.00,
42,"Dinnerware set - 16 pc - Casual dinnerware | 3,00 EA",$141.36,$101.31,$0.00,
42,"Dinnerware set - 16 pc - Casual dinnerware 1,00 EA",$48.16,$9.63,$0.00,
42,|,,,,
42,"Dinnerware set - 16 pc - Casual dinnerware 1,00 EA",$136.13,$102.10,$0.00,
42,Dinnerware set - 16 pc - Casual dinnerware 1.00 EA,$0.00,$0.00,$0.00,
42,Dinnerware set - 16 pe - Casual dinnerware 1.00 EA,$136.13,$68.06,$0.00,
42,Bowl - All-Purpose - Fine china 5.00 EA,$225.14,$225.14,$0.00,
42,"Bowl - Fruit - Fine china | 3,00 EA",$188.49,$188.49,$0.00,
42,Bowl - Sugar - Fine china 2.00 EA,$209.42,$209.42,$0.00,
42,Bowl - Salad / Serving - Fine china 1.00 EA,$73.30,$73.30,$0.00,
42,Bowl - Salad / Serving - Fine china 1.00 EA,$0.00,$0.00,$0.00,
42,Coffee creamer - Fine china 2.00 EA,$188.48,$188.48,$0.00,
42,Note: Slight variances may be found within report sections due to rounding,,,,
42,5154K577),,,,
43,,,Trade Summary,,
43,,Includes all applicable,"Tax, General Contractor O&P,",and Labor Minimums,
43,DESCRIPTION,,LINEITEM,— REPL. COST,
43,,,QTY,TOTAL,
43,HDF HOUSEWARES & FLATWARE,,,,
43,Coffee pot / server - Fine china,,2.00 EA,$261.78,$261.78
43,Teacup & saucer - Fine china,,6.00 EA,$471.20,$471.20
43,Fine China - Gravy Boat,,4.00 EA,$376.96,$376.96
43,Place setting 4 pc. - Fine china,,"2,00 EA",$167.54,$167.54
43,Place setting 4 pe. - Fine china,,| 1.00 EA,$0.00,$0.00
43,Salt & pepper shaker - Fine china,,"1,00 EA",$52.36,$52.36
43,Salt & pepper shaker - Fine china,,1.00 EA,$0.00,$0.00
43,Teapot - Fine china,,300 EA,,$282.72
43,Chargers - Table accent - Casual dinnerware |,,2.00 EA,$41.88,$26.17
43,Chargers - Table accent - Fine china,,"3,00 EA",$219.90,$219.90
43,Silverware - Casual knife sets - 4-6 pe.,,1.00 EA,$26.18,$19.63
43,Mug,,12.00 EA,$188.49,$58.91
43,Mug,,5.00 EA,$52.36,$39.27
43,Mug,,2.00 EA,$94.24,$54.66
43,Mug,,1.00 EA,$0.00,$0.00
43,Mug,,,,
43,Coaster set,,"2,00 EA",$41.88,$35.59
43,Coaster set,|,1.00 EA,$20.94,$19.89
43,Coaster set,,"1,00 EA",$0.00,$0.00
43,Salt & pepper shaker - Casual dinnerware,,4.00 EA,$83.76,$57.59
43,Note: Slight variances may be found within report sections due,to rounding,,,
44,,Trade Summary,,,
44,Includes all applicable,"Tax, General Contractor O&P,",and Labor Minimums,,
44,DESCRIPTION,LINEITEM,REPL. COST,ACV,NON-REC.
44,,QTY,TOTAL,,DEPREC.
44,HDF HOUSEWARES & FLATWARE,,,,
44,Salt & pepper shaker - Casual dinnerware,1.00 EA,$20.94,$15.70,$0.00
44,Salt & pepper shaker - Casual dinnerware,"1,00 EA",$52.35,$39.26,$0.00
44,Salt & pepper shaker - Casual dinnerware,,,$0.00,$0.00
44,Silverware - Casual place setting pe,4.00,BA $125.65,$3926,$0.00
44,Silverware - Casual place setting - 5 pe,1.00 BA,$136.13,$102.10,$0.00
44,Silverware - Casual place setting - 5 pc,"1,00 EA",$0.00,$0.00,$0.00
44,Silverware - Casual place setting - 5 pe,,,$102.10,$0.00
44,Silverware/Flatware - Casual serving set |,2.00 EA,$52.36,$19.63,$0.00
44,- Casual serving/Hostess set,EA,$41.88,$20.94,$0.00
44,Silverware/Flatware - Casual serving/Hostess set,EA,$87.96,$65.97,$0.00
44,Silverware/Flatware - Casual serving/Hostess set,1.00 EA,$0.00,$0.00,$0.00
44,Silverware/Flatware - Fine serving set,2.00 EA,$146.60,$146.60,$0.00
44,Silverware chest,EA,$272.26,$68.06,$0.00
44,Flatware/Silverware - Fine place setting - 5 pe,2.00 EA,$136.12,$136.12,$0.00
44,Lazy susan,1.00 EA,$0.00,$0.00,$0.00
44,Lazy susan - Standard grade |,1.00 EA,$15.71,$14.53,$0.00
44,Punch bowl,2.00 EA,$146.60,$87.95,$0.00
44,Punch bow!,1.00 EA,$73.30,$14.66,$0.00
44,Punch bow!,1.00 EA,$0.00,$0.00,$0.00
44,Pitcher,"2,00 EA",$73.30,$60.47,$0.00
44,Note: Slight variances may be found within report sections due to rounding,,,,
44,5154K577),,,,
45,,,,Trade Summary,
45,,,Includes all applicable,"Tax, General Contractor O&P,",and Labor Minimums
45,DESCRIPTION,,,LINEITEM,REPL. COST
45,,,,QTY,TOTAL
45,HDF HOUSEWARES,& FLATWARE,,,
45,Pitcher,,,2.00 EA,$73.30
45,Pitcher,,,1.00 EA,$52.36
45,Pitcher,,,"1,00 EA",$0.00
45,Candy dish,,,2.00 EA,$58.64
45,Chafing dish,,,7.00 EA,$879.57
45,Chafing dish,,,1.00 EA,$0.00
45,Cake plate - Serveware,,,"3,00 EA",$157.08
45,Cake plate - Serveware,,,1.00 EA,$31.36
45,Cake plate - Serveware,,,"1,00 EA",$52.36
45,Cake plate - Serveware,,,"1,00 EA",$0.00
45,Cake plate - Serveware Family,Heirloom,,"1,00 EA",$31.36
45,Decanter - Carafe,,,EA,$75.40
45,Decanter - Carafe,,,1.00 EA,$37.70
45,Decanter - Carafe,,,1.00 EA,$0.00
45,Chip & dip set - Serveware,,,2.00 EA,$83.76
45,Chip & dip set - Serveware,,,1.00 EA,$41.88
45,,,|,,
45,Chip & dip set - Serveware,,,1.00 EA,$0.00
45,Ice bucket,,,2.00 EA,$83.76
45,[ce bucket,,,1.00 EA,$41.88
45,Ice bucket,,,1.00 EA,$0.00
45,Note: Slight variances may be found,within report sections,due to rounding,,
46,,,Trade Summary,,
46,,Includes all applicable,"Tax, General Contractor O&P,",and Labor Minimums,
46,DESCRIPTION,,LINE ITEM,REPL. COST,ACV
46,,,QTY,TOTAL,
46,HDF HOUSEWARES & FLATWARE,,,,
46,Platter,,3.00 EA,$141.36,$56.54
46,Platter,,"1,00 EA",$67.02,$40.21
46,Platter,,"1,00 EA",$0.00,$0.00
46,Soup tureen,,3.00 EA,$376.95,$175.90
46,Soup tureen,,1.00 EA,$125.65,$94.24
46,Soup tureen,,1.00 EA,$0.00,$0.00
46,Serving tray,,2.00 EA,$73.30,$51.31
46,Serving tray,,1.00 EA,$36.65,$27.49
46,Serving tray,,1.00 EA,$0.00,$0.00
46,TV tray set,,1.00 EA,$51.31,$50.02
46,TV tray set - Ross,,2.00 EA,$104.71,$95.29
46,TOTAL HOUSEWARES - DINING &,,,"$10,546.45","$7,711.65"
46,HLT HEALTH & MEDICAL SUPPLIES,,,,
46,Blood pressure monitor / meter,,2.00 EA,$83.77,$67.02
46,Blood pressure monitor / meter,,2.00 EA,$71.20,$42.72
46,Blood pressure monitor / meter,,1.00 EA,$41.88,$39.37
46,Blood glucose meter / monitor,,2.00 EA,$240.31,$233.10
46,Blood glucose meter / monitor,,2.00 EA,$46.08,$29.95
46,Supporter / brace,,5.00 EA,$130.89,$85.08
46,Supporter / brace,,2.00 EA,$31.90,$29.98
46,Note: Slight variances may be found within report sections due,to rounding,,,
46,5154K577),,,,
47,Trade Summary,,,,
47,"Includes all applicable Tax, General Contractor","O&P, and Labor",Minimums,,
47,DESCRIPTION,LINEITEM,COST,ACV,
47,,QTY,TOTAL,,DEPREC. AMT
47,HLT HEALTH & MEDICAL SUPPLIES,,,,
47,Supporter / brace,2.00 EA,$52.36,$28.80,$0.00
47,Bath & shower seat / transfer bench,2.00 EA,$171.73,$120.21,$0.00
47,Body temperature thermometer,,$43.98,$35.18,$0.00
47,Body temperature thermometer,1.00 EA,$78.53,,$0.00
47,"Belifu 4 Independent Channel TENS EMS Unit, 24 Modes,30 Level Intensity",1.00 EA,$41.87,$20.93,$0.00
47,"Muscle Stimulator Machine, Rechargeable Electric Pulse Massager with 10",,,,
47,"Set Leads Wires, for Pain Relief Therapy(Black)",,,,
47,First aid kat,1.00 BA,$37.69,$26.38,$0.00
47,First aid kit,"3,00 EA",$87.96,$49.84,$0.00
47,Eyeglass carrying case |,4.00 EA,$33.51,$21.78,$0.00
47,Eyeglass carrying case,2.00 EA,$16.76,$10.06,$0.00
47,Eyeglass carrying case,2.00 EA,$37.15,$34.92,$0.00
47,Hearing aids - Single,1.00 EA,"$5,224.71","$3,134.83",$0.00
47,"Food goods - Assorted Oils, Sprays","3,00 EA",$78.53,$74.08,$0.00
47,Non-Prescription Supplements - Enter price,"1,00 EA",$26.17,$24.78,$0.00
47,Non-Prescription Supplements - Enter price,"1,00 EA",$209.42,$191.96,$0.00
47,Non-Prescription Supplements - Enter price,1.00 EA,$0.00,$0.00,$0.00
47,Non-Prescription Supplements - Enter price,"3,00 EA",$376.96,"$314,13",$0.00
47,Non-Prescription Supplements - Enter price,1.00 EA,$0.00,$0.00,$0.00
47,Non-Prescription Vitamin - Enter price,1.00 EA,$20.93,$19.81,$0.00
47,Non-Prescription Vitamin - Enter price,1.00 EA,,$191.96,$0.00
47,Note: Slight variances may be found within report sections due to rounding,,,,
48,,Trade Summary,,,
48,Includes all applicable,"Tax, General Contractor O&P,",and Labor Minimums,,
48,DESCRIPTION,LINEITEM,REPL. COST,ACV,NON-REC. MAX
48,,QTY,TOTAL,,DEPREC. AMT
48,HLT HEALTH & MEDICAL SUPPLIES,,,,
48,Non-Prescription Vitamin - Enter price,1.00 EA,$0.00,$0.00,$0.00
48,Non-Prescription Vitamin - Enter price,"4,00 EA",$0.00,$0.00,$0.00
48,Non-Prescription medication/medicine - Enter price,"1,0) EA",$13.60,$12.88,$0.00
48,Non-Prescription medication/medicine - Enter price,"1,00 EA",$523.56,$479.93,$0.00
48,Non-Prescription medication/medicine - Enter price,1.00 EA,$0.00,$0.00,$0.00
48,Non-Prescription medication/medicine - Kaiser,BA,$0.00,$0.00,$0.00
48,Non-prescription medication/medicine/Vitamin - Enter price,1.00 EA,$68.06,$62.38,$0.00
48,Non-prescription - Enter price,BA,$209.42,$191.96,$0.00
48,Non-prescription medication/medicine/Vitamin - Enter price,4.00 EA,$150.79,$138.22,$0.00
48,Prescription medications / medicine - Enter price,"5,00 EA",$680.63,$567.20,$0.00
48,Prescription medication / medicine - Enter price,35.00 EA,$649.95,$595.79,$0.00
48,Prescription medications / medicine - 7+ medications,1.00 EA,$0.00,$0.00,$0.00
48,Prescription medications / medicine - Enter price,1.00 EA,$10.00,$9.73,$0.00
48,Prescription medications / medicine - Enter,1.00 EA,$325.00,$307.67,$0.00
48,Prescription medications / medicine - Enter price,1.00 EA,$0.00,$0.00,$0.00
48,Nebulizer kit,2.00 EA,$209.42,$146.59,$0.00
48,Pill organizer / holder,2.00 EA,$35.60,$23.14,$0.00
48,Pill organizer / holder,2.00 EA,$20.94,$13.61,$0.00
48,Pill organizer / holder,1.00 EA,$15.69,$12.86,$0.00
48,Prescription glasses (Frames only),4.00 EA,$335.08,$268.06,$0.00
48,Note: Slight variances may be found within report sections due to rounding,,,,
48,5154K577),,,,
49,Trade Summary,,,,
49,"Includes all applicable Tax, General Contractor O&P,",and Labor Minimums,,,
49,DESCRIPTION LINEITEM,"REPL, COST",ACV,NON-REC.,"MAX ADDL,"
49,QTY,TOTAL,,DEPREC. AMT,"AVAIL,"
49,HLT HEALTH & MEDICAL SUPPLIES,,,,
49,Prescription glasses (Frames only) 400 EA,$138.14,$80.12,$0.00,$58.02
49,"Prescription glasses (Frames only) 7,00 EA",$586.39,$368.60,$0.00,$217.79
49,Prescription glasses (Frames only) 1.00 EA,$0.00,$0.00,$0.00,$0.00
49,Prescription glasses (Frames only) Ray Ban 1.00 EA,$209.42,$188.48,$0.00,$20.94
49,"Prescription glasses (Frames only) kaiser PX 2,00 EA",$837.70,$586.39,$0.00,$251.31
49,Reading glasses 2.00 EA,$35.60,$28.48,$0.00,$7.12
49,Reading glasses 3.00 EA,$53.40,$38.09,$0.00,$15.3]
49,Stethoscope 1.00 EA,$110.96,$77.67,$0.00,$33.29
49,"Reusable cloth masks, - Qty. 1-5 5,00 EA",$73.30,$65.97,$0.00,$7.33
49,Heating pad 1.00 EA,$39.77,$31.81,$0.00,$7.96
49,"RENPHO Massage Gun with Heat, Percussion Muscle Mini Massage Gun for 1.00 EA",$104.70,$73.29,$0.00,$31.4]
49,"Athletes, Handheld Deep Tissue Massager with 3200rpm, 5 Massage Head, 5",,,,
49,"Speed, Carry Case,Body Muscle Massager Gifts",,,,
49,REVO the Original 4-in-1 Smart Cupping Therapy Massager with Red Light 2.00 EA,,$211.10,$0.00,$90.47
49,"Therapy for Targeted Pain Relief, Knots, Aches, Muscle Soreness, Circulation",,,,
49,and Tighter Skin | Portable Electric Cupping Kit,,,,
49,Toilet seat - Safety 2.00 EA,$251.29,$175.91,$0.00,$75.38
49,Handheld urinal 4.00 EA,$150.74,$105.52,$0.00,$45.22
49,Weight scale - Body fat monitor 1.00 EA,$43.98,$39.58,$0.00,$4.40
49,Weight scale - Body fat monitor 1.00 EA,$0.00,$0.00,$0.00,$0.00
49,Weight scale - Body fat monitor - High grade 1.00 EA,$100.52,$82.43,$0.00,$18.09
49,Note: Slight variances may be found within report sections due to rounding,,,,
49,5154K577),,,,
50,,,Trade Summary,,
50,,Includes all applicable,"Tax, General Contractor O&P,",and Labor Minimums,
50,DESCRIPTION,,LINEITEM,REPL. COST,
50,,,QTY,TOTAL,
50,HLT HEALTH & MEDICAL SUPPLIES,,,,
50,Weight scale,,"1,00 EA",$36.65,$32.98
50,Weight scale,,"3,00 EA",$109.95,$79.89
50,Weight scale,,1.00 EA,$0.00,$0.00
50,Wheelchair - Manual,,1.00 EA,$237.16,$189.7
50,Walking cane,,3.00 EA,$100.52,$35.18
50,Walker - Mobility assistance,,,,
50,Roller Walker / Knee Cruiser,,,,
50,TOTAL HEALTH & MEDICAL SUPPLIES,,,"$15,409.24","$11,082.53"
50,HOB HOBBIES & COLLECTIBLES,,,,
50,Humidor,,1.00 EA,$0.00,$0.00
50,Hula Implements,,8.00 EA,$293.19,$146.59
50,Spoon collection,,"3,00 EA",$62.83,$12.57
50,Sewing machine,,"1,00 EA",$240.84,$168.59
50,Sewing machine,,1.00 EA,$628.27,$471.20
50,E-Cigarette starter kit,,1.00 EA,$0.00,$0.00
50,TOTAL HOBBIES & COLLECTIBLES,,,"$1,225.13",$798.95
50,HSW HOUSEWARES - HOME DECOR,,,,
50,Crystal display bowl,,5.00 EA,$602.10,$120.41
50,Display bow!,,2.00 EA,$104.72,$47.12
50,Note: Slight variances may be found within report sections,due to rounding,,,
50,,,,,
51,,,Trade Summary,,
51,,Includes all applicable,"Tax, General Contractor O&P,",and Labor Minimums,
51,DESCRIPTION,,LINEITEM,"REPL, COST",ACV
51,,,QTY,= TOTAL,
51,HSW - HOME DECOR,,,|,
51,Display bow,,,,
51,Display bow,,BA,$0.00,$0.00
51,Cotton jar - Bath accessory,,4.00 EA,,$52.99
51,Cotton jar - Bath accessory,,,$0.00,$0.00
51,Cotton jar - Bath accessory,,500,EA $52.36,$47.12
51,Shower curtain,,,$23.04,$21.66
51,Shower curtain,,8.00 EA,$351.83,$151.73
51,Shower,,,$0.00,$0.00
51,Shower curtain,,EA,$23.04,$22.35
51,Shower curtain Liner,,EA,$47.13,$43.20
51,Shower curtain Liner,,EA,$0.00,$0.00
51,Shower Liner,,BA,,
51,Decorative/Storage Wicker Basket =,,1.00 EA,$43.98,$32.98
51,Decorative/Storage Wicker Basket,,2.00 EA,$87.96,$52.78
51,Decorative/Storage Wicker Basket,,"1,00 EA",$0.00,$0.00
51,Decorative/Storage Wicker Basket,,"2,00 EA",$0.00,$0.00
51,Decorative/Storage Wicker Basket 6,,"1,00 EA",$130.89,$115.18
51,Soap dish,,2.00 EA,$39.80,$23.88
51,Soap dish,,1.00 EA,$0.00,$0.00
51,Soap dish Ross,,"1,00 EA",$12.57,$8.80
51,Note: Slight variances may be found within report sections,due to rounding,,,
51,5154K577),,,,
52,Trade Summary,,,,
52,"Includes all applicable Tax, General Contractor O&P,",and Labor Minimums,,,
52,DESCRIPTION LINEITEM,REPL. COST,ACV,NON-REC.,
52,QTY,TOTAL,,DEPREC. AMT,AVAIL.
52,,=,,,
52,HSW HOUSEWARES -HOME DECOR,,,,
52,Soap / lotion pump 2.00 EA,$46.08,$32.26,$0.00,$13.82
52,Soap / lotion pump 1.00 EA,$26.18,$20.94,$0.00,$5.24
52,Soap / lotion pump,$0.00,$0.00,$0.00,$0.00
52,Soap / lotion pump 1.00 EA,$26.18,$20.94,$0.00,$5.24
52,Shower curtain rings | 12.00 EA,$112.96,$107.32,$0.00,$5.64
52,Shower curtain rings,,$47.65,$0.00,$6.80
52,Shower curtain rings LOOEA,,$0.00,$0.00,$0.00
52,"Shower curtain rings 1,00 EA",$9.41,$8.47,$0.00,$0.94
52,Shower / Bath caddy 2.00 EA,$67.02,$46.92,$0.00,$20.10
52,Shower / Bath caddy 2.00 EA,$83.73,$66.99,$0.00,$16.74
52,"Shower / Bath caddy 1,00 EA",$0.00,$0.00,$0.00,$0.00
